,zip,AQI,Category Number,Category Name,Pollutant,Year
3201,12993,42,1,Good,OZONE,2020
3202,12996,42,1,Good,OZONE,2020
3203,12997,42,1,Good,OZONE,2020
3204,12804,42,1,Good,OZONE,2020
3205,12808,42,1,Good,OZONE,2020
3206,12842,42,1,Good,OZONE,2020
3207,12843,42,1,Good,OZONE,2020
3208,12845,42,1,Good,OZONE,2020
3209,12846,42,1,Good,OZONE,2020
3210,12847,42,1,Good,OZONE,2020
3211,12851,42,1,Good,OZONE,2020
3212,12852,42,1,Good,OZONE,2020
3213,12853,42,1,Good,OZONE,2020
3214,12855,42,1,Good,OZONE,2020
3215,12857,42,1,Good,OZONE,2020
3216,12858,42,1,Good,OZONE,2020
3217,12860,42,1,Good,OZONE,2020
3218,12870,42,1,Good,OZONE,2020
3219,12872,42,1,Good,OZONE,2020
3220,12874,42,1,Good,OZONE,2020
3221,12878,42,1,Good,OZONE,2020
3222,12883,42,1,Good,OZONE,2020
3223,12885,42,1,Good,OZONE,2020
3224,12886,42,1,Good,OZONE,2020
3225,13331,42,1,Good,OZONE,2020
3226,13324,42,1,Good,OZONE,2020
3227,13360,42,1,Good,OZONE,2020
3228,13353,42,1,Good,OZONE,2020
3229,13420,42,1,Good,OZONE,2020
3230,13436,42,1,Good,OZONE,2020
3231,13613,42,1,Good,OZONE,2020
3232,13614,42,1,Good,OZONE,2020
3233,13617,42,1,Good,OZONE,2020
3234,13621,42,1,Good,OZONE,2020
3235,13625,42,1,Good,OZONE,2020
3236,13630,42,1,Good,OZONE,2020
3237,13633,42,1,Good,OZONE,2020
3238,13694,42,1,Good,OZONE,2020
3239,13695,42,1,Good,OZONE,2020
3240,13696,42,1,Good,OZONE,2020
3241,13697,42,1,Good,OZONE,2020
3242,13635,42,1,Good,OZONE,2020
3243,13642,42,1,Good,OZONE,2020
3244,13646,42,1,Good,OZONE,2020
3245,13648,42,1,Good,OZONE,2020
3246,13652,42,1,Good,OZONE,2020
3247,13654,42,1,Good,OZONE,2020
3248,13655,42,1,Good,OZONE,2020
3249,13639,42,1,Good,OZONE,2020
3250,13658,42,1,Good,OZONE,2020
3251,13666,42,1,Good,OZONE,2020
3252,13667,42,1,Good,OZONE,2020
3253,13668,42,1,Good,OZONE,2020
3254,13669,42,1,Good,OZONE,2020
3255,13670,42,1,Good,OZONE,2020
3256,13672,42,1,Good,OZONE,2020
3257,13660,42,1,Good,OZONE,2020
3258,13662,42,1,Good,OZONE,2020
3259,13676,42,1,Good,OZONE,2020
3260,13680,42,1,Good,OZONE,2020
3261,13681,42,1,Good,OZONE,2020
3262,13687,42,1,Good,OZONE,2020
3263,13690,42,1,Good,OZONE,2020
3264,13684,42,1,Good,OZONE,2020
3265,14414,45,1,Good,OZONE,2020
3266,14415,45,1,Good,OZONE,2020
3267,14423,45,1,Good,OZONE,2020
3268,14424,45,1,Good,OZONE,2020
3269,14425,45,1,Good,OZONE,2020
3270,14418,45,1,Good,OZONE,2020
3271,14435,45,1,Good,OZONE,2020
3272,14437,45,1,Good,OZONE,2020
3273,14441,45,1,Good,OZONE,2020
3274,14454,45,1,Good,OZONE,2020
3275,14456,45,1,Good,OZONE,2020
3276,14462,45,1,Good,OZONE,2020
3277,14432,45,1,Good,OZONE,2020
3278,14466,45,1,Good,OZONE,2020
3279,14469,45,1,Good,OZONE,2020
3280,14471,45,1,Good,OZONE,2020
3281,14475,45,1,Good,OZONE,2020
3282,14478,45,1,Good,OZONE,2020
3283,14480,45,1,Good,OZONE,2020
3284,14481,45,1,Good,OZONE,2020
3285,14485,45,1,Good,OZONE,2020
3286,14486,45,1,Good,OZONE,2020
3287,14487,45,1,Good,OZONE,2020
3288,14507,45,1,Good,OZONE,2020
3289,14510,45,1,Good,OZONE,2020
3290,14512,45,1,Good,OZONE,2020
3291,14504,45,1,Good,OZONE,2020
3292,14517,45,1,Good,OZONE,2020
3293,14521,45,1,Good,OZONE,2020
3294,14527,45,1,Good,OZONE,2020
3295,14532,45,1,Good,OZONE,2020
3296,14533,45,1,Good,OZONE,2020
3297,14541,45,1,Good,OZONE,2020
3298,14544,45,1,Good,OZONE,2020
3299,14545,45,1,Good,OZONE,2020
3300,14548,45,1,Good,OZONE,2020
3301,14823,45,1,Good,OZONE,2020
3302,14824,45,1,Good,OZONE,2020
3303,14825,45,1,Good,OZONE,2020
3304,14826,45,1,Good,OZONE,2020
3305,14830,45,1,Good,OZONE,2020
3306,14836,45,1,Good,OZONE,2020
3307,14837,45,1,Good,OZONE,2020
3308,14838,45,1,Good,OZONE,2020
3309,14839,45,1,Good,OZONE,2020
3310,14840,45,1,Good,OZONE,2020
3311,14841,45,1,Good,OZONE,2020
3312,14842,45,1,Good,OZONE,2020
3313,14843,45,1,Good,OZONE,2020
3314,14845,45,1,Good,OZONE,2020
3315,14846,45,1,Good,OZONE,2020
3316,14847,45,1,Good,OZONE,2020
3317,14850,45,1,Good,OZONE,2020
3318,14853,45,1,Good,OZONE,2020
3319,14855,45,1,Good,OZONE,2020
3320,14858,45,1,Good,OZONE,2020
3321,14859,45,1,Good,OZONE,2020
3322,14860,45,1,Good,OZONE,2020
3323,14861,45,1,Good,OZONE,2020
3324,14864,45,1,Good,OZONE,2020
3325,14865,45,1,Good,OZONE,2020
3326,14867,45,1,Good,OZONE,2020
3327,14869,45,1,Good,OZONE,2020
3328,14870,45,1,Good,OZONE,2020
3329,14871,45,1,Good,OZONE,2020
3330,14872,45,1,Good,OZONE,2020
3331,14873,45,1,Good,OZONE,2020
3332,14874,45,1,Good,OZONE,2020
3333,14877,45,1,Good,OZONE,2020
3334,14878,45,1,Good,OZONE,2020
3335,14879,45,1,Good,OZONE,2020
3336,14560,45,1,Good,OZONE,2020
3337,14561,45,1,Good,OZONE,2020
3338,14564,45,1,Good,OZONE,2020
3339,14572,45,1,Good,OZONE,2020
3340,14801,45,1,Good,OZONE,2020
3341,14806,45,1,Good,OZONE,2020
3342,14807,45,1,Good,OZONE,2020
3343,14808,45,1,Good,OZONE,2020
3344,14809,45,1,Good,OZONE,2020
3345,14810,45,1,Good,OZONE,2020
3346,14812,45,1,Good,OZONE,2020
3347,14814,45,1,Good,OZONE,2020
3348,14815,45,1,Good,OZONE,2020
3349,14816,45,1,Good,OZONE,2020
3350,14817,45,1,Good,OZONE,2020
3351,14818,45,1,Good,OZONE,2020
3352,14819,45,1,Good,OZONE,2020
3353,14820,45,1,Good,OZONE,2020
3354,14821,45,1,Good,OZONE,2020
3355,14885,45,1,Good,OZONE,2020
3356,14886,45,1,Good,OZONE,2020
3357,14889,45,1,Good,OZONE,2020
3358,14891,45,1,Good,OZONE,2020
3359,14892,45,1,Good,OZONE,2020
3360,14894,45,1,Good,OZONE,2020
3361,14898,45,1,Good,OZONE,2020
3362,14901,45,1,Good,OZONE,2020
3363,14903,45,1,Good,OZONE,2020
3364,14904,45,1,Good,OZONE,2020
3365,14905,45,1,Good,OZONE,2020
3366,14881,45,1,Good,OZONE,2020
3367,14882,45,1,Good,OZONE,2020
3368,14883,45,1,Good,OZONE,2020
3369,13730,45,1,Good,OZONE,2020
3370,13731,45,1,Good,OZONE,2020
3371,13732,45,1,Good,OZONE,2020
3372,13733,45,1,Good,OZONE,2020
3373,13734,45,1,Good,OZONE,2020
3374,13736,45,1,Good,OZONE,2020
3375,13739,45,1,Good,OZONE,2020
3376,13740,45,1,Good,OZONE,2020
3377,13743,45,1,Good,OZONE,2020
3378,13744,45,1,Good,OZONE,2020
3379,13746,45,1,Good,OZONE,2020
3380,13748,45,1,Good,OZONE,2020
3381,13750,45,1,Good,OZONE,2020
3382,13751,45,1,Good,OZONE,2020
3383,13752,45,1,Good,OZONE,2020
3384,13753,45,1,Good,OZONE,2020
3385,13754,45,1,Good,OZONE,2020
3386,13755,45,1,Good,OZONE,2020
3387,13756,45,1,Good,OZONE,2020
3388,13757,45,1,Good,OZONE,2020
3389,13760,45,1,Good,OZONE,2020
3390,13775,45,1,Good,OZONE,2020
3391,13776,45,1,Good,OZONE,2020
3392,13777,45,1,Good,OZONE,2020
3393,13778,45,1,Good,OZONE,2020
3394,13780,45,1,Good,OZONE,2020
3395,13782,45,1,Good,OZONE,2020
3396,13783,45,1,Good,OZONE,2020
3397,13786,45,1,Good,OZONE,2020
3398,13787,45,1,Good,OZONE,2020
3399,13788,45,1,Good,OZONE,2020
3400,13790,45,1,Good,OZONE,2020
3401,13795,45,1,Good,OZONE,2020
3402,13796,45,1,Good,OZONE,2020
3403,13797,45,1,Good,OZONE,2020
3404,13801,45,1,Good,OZONE,2020
3405,13802,45,1,Good,OZONE,2020
3406,13803,45,1,Good,OZONE,2020
3407,13804,45,1,Good,OZONE,2020
3408,13806,45,1,Good,OZONE,2020
3409,13807,45,1,Good,OZONE,2020
3410,13808,45,1,Good,OZONE,2020
3411,13809,45,1,Good,OZONE,2020
3412,13810,45,1,Good,OZONE,2020
3413,13811,45,1,Good,OZONE,2020
3414,13812,45,1,Good,OZONE,2020
3415,13813,45,1,Good,OZONE,2020
3416,13815,45,1,Good,OZONE,2020
3417,13820,45,1,Good,OZONE,2020
3418,13825,45,1,Good,OZONE,2020
3419,13826,45,1,Good,OZONE,2020
3420,13827,45,1,Good,OZONE,2020
3421,13830,45,1,Good,OZONE,2020
3422,13832,45,1,Good,OZONE,2020
3423,13833,45,1,Good,OZONE,2020
3424,13834,45,1,Good,OZONE,2020
3425,13835,45,1,Good,OZONE,2020
3426,13838,45,1,Good,OZONE,2020
3427,13839,45,1,Good,OZONE,2020
3428,13841,45,1,Good,OZONE,2020
3429,13842,45,1,Good,OZONE,2020
3430,13843,45,1,Good,OZONE,2020
3431,13844,45,1,Good,OZONE,2020
3432,13846,45,1,Good,OZONE,2020
3433,13849,45,1,Good,OZONE,2020
3434,13850,45,1,Good,OZONE,2020
3435,13856,45,1,Good,OZONE,2020
3436,13859,45,1,Good,OZONE,2020
3437,13861,45,1,Good,OZONE,2020
3438,13862,45,1,Good,OZONE,2020
3439,13863,45,1,Good,OZONE,2020
3440,13864,45,1,Good,OZONE,2020
3441,13865,45,1,Good,OZONE,2020
3442,13901,45,1,Good,OZONE,2020
3443,13903,45,1,Good,OZONE,2020
3444,13904,45,1,Good,OZONE,2020
3445,13905,45,1,Good,OZONE,2020
3446,13454,45,1,Good,OZONE,2020
3447,13456,45,1,Good,OZONE,2020
3448,13460,45,1,Good,OZONE,2020
3449,13461,45,1,Good,OZONE,2020
3450,13464,45,1,Good,OZONE,2020
3451,13468,45,1,Good,OZONE,2020
3452,13471,45,1,Good,OZONE,2020
3453,13476,45,1,Good,OZONE,2020
3454,13477,45,1,Good,OZONE,2020
3455,13478,45,1,Good,OZONE,2020
3456,13480,45,1,Good,OZONE,2020
3457,13482,45,1,Good,OZONE,2020
3458,13483,45,1,Good,OZONE,2020
3459,13485,45,1,Good,OZONE,2020
3460,13486,45,1,Good,OZONE,2020
3461,13488,45,1,Good,OZONE,2020
3462,13490,45,1,Good,OZONE,2020
3463,13491,45,1,Good,OZONE,2020
3464,13492,45,1,Good,OZONE,2020
3465,13494,45,1,Good,OZONE,2020
3466,13495,45,1,Good,OZONE,2020
3467,13501,45,1,Good,OZONE,2020
3468,13502,45,1,Good,OZONE,2020
3469,13431,45,1,Good,OZONE,2020
3470,13438,45,1,Good,OZONE,2020
3471,13439,45,1,Good,OZONE,2020
3472,13440,45,1,Good,OZONE,2020
3473,13450,45,1,Good,OZONE,2020
3474,13421,45,1,Good,OZONE,2020
3475,13424,45,1,Good,OZONE,2020
3476,13425,45,1,Good,OZONE,2020
3477,13354,45,1,Good,OZONE,2020
3478,13355,45,1,Good,OZONE,2020
3479,13357,45,1,Good,OZONE,2020
3480,13361,45,1,Good,OZONE,2020
3481,13363,45,1,Good,OZONE,2020
3482,13365,45,1,Good,OZONE,2020
3483,13401,45,1,Good,OZONE,2020
3484,13402,45,1,Good,OZONE,2020
3485,13403,45,1,Good,OZONE,2020
3486,13406,45,1,Good,OZONE,2020
3487,13407,45,1,Good,OZONE,2020
3488,13408,45,1,Good,OZONE,2020
3489,13409,45,1,Good,OZONE,2020
3490,13411,45,1,Good,OZONE,2020
3491,13413,45,1,Good,OZONE,2020
3492,13415,45,1,Good,OZONE,2020
3493,13416,45,1,Good,OZONE,2020
3494,13417,45,1,Good,OZONE,2020
3495,13418,45,1,Good,OZONE,2020
3496,13326,45,1,Good,OZONE,2020
3497,13328,45,1,Good,OZONE,2020
3498,13340,45,1,Good,OZONE,2020
3499,13342,45,1,Good,OZONE,2020
3500,13346,45,1,Good,OZONE,2020
3501,13348,45,1,Good,OZONE,2020
3502,13350,45,1,Good,OZONE,2020
3503,13332,45,1,Good,OZONE,2020
3504,13333,45,1,Good,OZONE,2020
3505,13334,45,1,Good,OZONE,2020
3506,13335,45,1,Good,OZONE,2020
3507,13337,45,1,Good,OZONE,2020
3508,13338,45,1,Good,OZONE,2020
3509,13303,45,1,Good,OZONE,2020
3510,13304,45,1,Good,OZONE,2020
3511,13308,45,1,Good,OZONE,2020
3512,13309,45,1,Good,OZONE,2020
3513,13310,45,1,Good,OZONE,2020
3514,13314,45,1,Good,OZONE,2020
3515,13315,45,1,Good,OZONE,2020
3516,13316,45,1,Good,OZONE,2020
3517,13158,45,1,Good,OZONE,2020
3518,13159,45,1,Good,OZONE,2020
3519,13160,45,1,Good,OZONE,2020
3520,13164,45,1,Good,OZONE,2020
3521,13165,45,1,Good,OZONE,2020
3522,13166,45,1,Good,OZONE,2020
3523,13318,45,1,Good,OZONE,2020
3524,13319,45,1,Good,OZONE,2020
3525,13320,45,1,Good,OZONE,2020
3526,13322,45,1,Good,OZONE,2020
3527,13323,45,1,Good,OZONE,2020
3528,13116,45,1,Good,OZONE,2020
3529,13118,45,1,Good,OZONE,2020
3530,13120,45,1,Good,OZONE,2020
3531,13122,45,1,Good,OZONE,2020
3532,13124,45,1,Good,OZONE,2020
3533,13136,45,1,Good,OZONE,2020
3534,13140,45,1,Good,OZONE,2020
3535,13148,45,1,Good,OZONE,2020
3536,13152,45,1,Good,OZONE,2020
3537,13155,45,1,Good,OZONE,2020
3538,13202,45,1,Good,OZONE,2020
3539,13203,45,1,Good,OZONE,2020
3540,13204,45,1,Good,OZONE,2020
3541,13205,45,1,Good,OZONE,2020
3542,13206,45,1,Good,OZONE,2020
3543,13207,45,1,Good,OZONE,2020
3544,13208,45,1,Good,OZONE,2020
3545,13209,45,1,Good,OZONE,2020
3546,13210,45,1,Good,OZONE,2020
3547,13211,45,1,Good,OZONE,2020
3548,13212,45,1,Good,OZONE,2020
3549,13214,45,1,Good,OZONE,2020
3550,13215,45,1,Good,OZONE,2020
3551,13219,45,1,Good,OZONE,2020
3552,13224,45,1,Good,OZONE,2020
3553,13301,45,1,Good,OZONE,2020
3554,13029,45,1,Good,OZONE,2020
3555,13030,45,1,Good,OZONE,2020
3556,13031,45,1,Good,OZONE,2020
3557,13032,45,1,Good,OZONE,2020
3558,13045,45,1,Good,OZONE,2020
3559,13052,45,1,Good,OZONE,2020
3560,13053,45,1,Good,OZONE,2020
3561,13054,45,1,Good,OZONE,2020
3562,13057,45,1,Good,OZONE,2020
3563,13060,45,1,Good,OZONE,2020
3564,13061,45,1,Good,OZONE,2020
3565,13063,45,1,Good,OZONE,2020
3566,13066,45,1,Good,OZONE,2020
3567,13068,45,1,Good,OZONE,2020
3568,13037,45,1,Good,OZONE,2020
3569,13039,45,1,Good,OZONE,2020
3570,13040,45,1,Good,OZONE,2020
3571,13041,45,1,Good,OZONE,2020
3572,13042,45,1,Good,OZONE,2020
3573,13071,45,1,Good,OZONE,2020
3574,13072,45,1,Good,OZONE,2020
3575,13073,45,1,Good,OZONE,2020
3576,13077,45,1,Good,OZONE,2020
3577,13078,45,1,Good,OZONE,2020
3578,13080,45,1,Good,OZONE,2020
3579,13081,45,1,Good,OZONE,2020
3580,13082,45,1,Good,OZONE,2020
3581,13084,45,1,Good,OZONE,2020
3582,13088,45,1,Good,OZONE,2020
3583,13090,45,1,Good,OZONE,2020
3584,13092,45,1,Good,OZONE,2020
3585,13101,45,1,Good,OZONE,2020
3586,13104,45,1,Good,OZONE,2020
3587,13108,45,1,Good,OZONE,2020
3588,13110,45,1,Good,OZONE,2020
3589,13034,45,1,Good,OZONE,2020
3590,13035,45,1,Good,OZONE,2020
3591,13112,45,1,Good,OZONE,2020
3592,13021,45,1,Good,OZONE,2020
3593,13026,45,1,Good,OZONE,2020
3594,13027,45,1,Good,OZONE,2020
3595,12776,45,1,Good,OZONE,2020
3596,12474,45,1,Good,OZONE,2020
3597,12155,45,1,Good,OZONE,2020
3598,12197,45,1,Good,OZONE,2020
3599,12421,45,1,Good,OZONE,2020
3600,12430,45,1,Good,OZONE,2020
3601,12434,45,1,Good,OZONE,2020
3602,12455,45,1,Good,OZONE,2020
3603,12167,45,1,Good,OZONE,2020
3604,12064,45,1,Good,OZONE,2020
3605,12116,45,1,Good,OZONE,2020
3606,14526,48,1,Good,OZONE,2020
3607,14805,48,1,Good,OZONE,2020
3608,13028,48,1,Good,OZONE,2020
3609,13114,48,1,Good,OZONE,2020
3610,13036,48,1,Good,OZONE,2020
3611,13111,48,1,Good,OZONE,2020
3612,13103,48,1,Good,OZONE,2020
3613,13083,48,1,Good,OZONE,2020
3614,13074,48,1,Good,OZONE,2020
3615,13076,48,1,Good,OZONE,2020
3616,13044,48,1,Good,OZONE,2020
3617,13069,48,1,Good,OZONE,2020
3618,13033,48,1,Good,OZONE,2020
3619,13302,48,1,Good,OZONE,2020
3620,13156,48,1,Good,OZONE,2020
3621,13142,48,1,Good,OZONE,2020
3622,13143,48,1,Good,OZONE,2020
3623,13144,48,1,Good,OZONE,2020
3624,13145,48,1,Good,OZONE,2020
3625,13146,48,1,Good,OZONE,2020
3626,13126,48,1,Good,OZONE,2020
3627,13131,48,1,Good,OZONE,2020
3628,13132,48,1,Good,OZONE,2020
3629,13135,48,1,Good,OZONE,2020
3630,13167,48,1,Good,OZONE,2020
3631,13437,48,1,Good,OZONE,2020
3632,13601,48,1,Good,OZONE,2020
3633,13602,48,1,Good,OZONE,2020
3634,13603,48,1,Good,OZONE,2020
3635,13605,48,1,Good,OZONE,2020
3636,13606,48,1,Good,OZONE,2020
3637,13607,48,1,Good,OZONE,2020
3638,13608,48,1,Good,OZONE,2020
3639,13611,48,1,Good,OZONE,2020
3640,13612,48,1,Good,OZONE,2020
3641,13493,48,1,Good,OZONE,2020
3642,13616,48,1,Good,OZONE,2020
3643,13634,48,1,Good,OZONE,2020
3644,13626,48,1,Good,OZONE,2020
3645,13622,48,1,Good,OZONE,2020
3646,13624,48,1,Good,OZONE,2020
3647,13618,48,1,Good,OZONE,2020
3648,13619,48,1,Good,OZONE,2020
3649,14580,48,1,Good,OZONE,2020
3650,14586,48,1,Good,OZONE,2020
3651,14589,48,1,Good,OZONE,2020
3652,14590,48,1,Good,OZONE,2020
3653,14568,48,1,Good,OZONE,2020
3654,14555,48,1,Good,OZONE,2020
3655,14559,48,1,Good,OZONE,2020
3656,14546,48,1,Good,OZONE,2020
3657,14543,48,1,Good,OZONE,2020
3658,14534,48,1,Good,OZONE,2020
3659,14522,48,1,Good,OZONE,2020
3660,14519,48,1,Good,OZONE,2020
3661,14505,48,1,Good,OZONE,2020
3662,14506,48,1,Good,OZONE,2020
3663,14513,48,1,Good,OZONE,2020
3664,14514,48,1,Good,OZONE,2020
3665,14516,48,1,Good,OZONE,2020
3666,14489,48,1,Good,OZONE,2020
3667,14502,48,1,Good,OZONE,2020
3668,14472,48,1,Good,OZONE,2020
3669,14470,48,1,Good,OZONE,2020
3670,14467,48,1,Good,OZONE,2020
3671,14468,48,1,Good,OZONE,2020
3672,14433,48,1,Good,OZONE,2020
3673,14464,48,1,Good,OZONE,2020
3674,14445,48,1,Good,OZONE,2020
3675,14450,48,1,Good,OZONE,2020
3676,14420,48,1,Good,OZONE,2020
3677,14410,48,1,Good,OZONE,2020
3678,14428,48,1,Good,OZONE,2020
3679,13685,48,1,Good,OZONE,2020
3680,13691,48,1,Good,OZONE,2020
3681,13693,48,1,Good,OZONE,2020
3682,13682,48,1,Good,OZONE,2020
3683,13679,48,1,Good,OZONE,2020
3684,13665,48,1,Good,OZONE,2020
3685,13661,48,1,Good,OZONE,2020
3686,13673,48,1,Good,OZONE,2020
3687,13675,48,1,Good,OZONE,2020
3688,13659,48,1,Good,OZONE,2020
3689,13640,48,1,Good,OZONE,2020
3690,13656,48,1,Good,OZONE,2020
3691,13650,48,1,Good,OZONE,2020
3692,13636,48,1,Good,OZONE,2020
3693,13637,48,1,Good,OZONE,2020
3694,13638,48,1,Good,OZONE,2020
3695,14604,48,1,Good,OZONE,2020
3696,14605,48,1,Good,OZONE,2020
3697,14606,48,1,Good,OZONE,2020
3698,14607,48,1,Good,OZONE,2020
3699,14608,48,1,Good,OZONE,2020
3700,14609,48,1,Good,OZONE,2020
3701,14610,48,1,Good,OZONE,2020
3702,14611,48,1,Good,OZONE,2020
3703,14612,48,1,Good,OZONE,2020
3704,14613,48,1,Good,OZONE,2020
3705,14614,48,1,Good,OZONE,2020
3706,14615,48,1,Good,OZONE,2020
3707,14616,48,1,Good,OZONE,2020
3708,14617,48,1,Good,OZONE,2020
3709,14618,48,1,Good,OZONE,2020
3710,14619,48,1,Good,OZONE,2020
3711,14620,48,1,Good,OZONE,2020
3712,14621,48,1,Good,OZONE,2020
3713,14622,48,1,Good,OZONE,2020
3714,14623,48,1,Good,OZONE,2020
3715,14624,48,1,Good,OZONE,2020
3716,14625,48,1,Good,OZONE,2020
3717,14626,48,1,Good,OZONE,2020
3718,14627,48,1,Good,OZONE,2020
3719,14642,48,1,Good,OZONE,2020
3720,11701,58,2,Moderate,OZONE,2020
3721,11702,58,2,Moderate,OZONE,2020
3722,11703,58,2,Moderate,OZONE,2020
3723,11704,58,2,Moderate,OZONE,2020
3724,11705,58,2,Moderate,OZONE,2020
3725,11706,58,2,Moderate,OZONE,2020
3726,11709,58,2,Moderate,OZONE,2020
3727,11710,58,2,Moderate,OZONE,2020
3728,11713,58,2,Moderate,OZONE,2020
3729,11714,58,2,Moderate,OZONE,2020
3730,11715,58,2,Moderate,OZONE,2020
3731,11716,58,2,Moderate,OZONE,2020
3732,11717,58,2,Moderate,OZONE,2020
3733,11718,58,2,Moderate,OZONE,2020
3734,11719,58,2,Moderate,OZONE,2020
3735,11720,58,2,Moderate,OZONE,2020
3736,11721,58,2,Moderate,OZONE,2020
3737,11722,58,2,Moderate,OZONE,2020
3738,11724,58,2,Moderate,OZONE,2020
3739,11725,58,2,Moderate,OZONE,2020
3740,11726,58,2,Moderate,OZONE,2020
3741,11727,58,2,Moderate,OZONE,2020
3742,11729,58,2,Moderate,OZONE,2020
3743,11730,58,2,Moderate,OZONE,2020
3744,11731,58,2,Moderate,OZONE,2020
3745,11732,58,2,Moderate,OZONE,2020
3746,11733,58,2,Moderate,OZONE,2020
3747,11735,58,2,Moderate,OZONE,2020
3748,11738,58,2,Moderate,OZONE,2020
3749,11740,58,2,Moderate,OZONE,2020
3750,11741,58,2,Moderate,OZONE,2020
3751,11742,58,2,Moderate,OZONE,2020
3752,11743,58,2,Moderate,OZONE,2020
3753,11746,58,2,Moderate,OZONE,2020
3754,11747,58,2,Moderate,OZONE,2020
3755,11749,58,2,Moderate,OZONE,2020
3756,11751,58,2,Moderate,OZONE,2020
3757,11752,58,2,Moderate,OZONE,2020
3758,11753,58,2,Moderate,OZONE,2020
3759,11754,58,2,Moderate,OZONE,2020
3760,11755,58,2,Moderate,OZONE,2020
3761,11756,58,2,Moderate,OZONE,2020
3762,11757,58,2,Moderate,OZONE,2020
3763,11758,58,2,Moderate,OZONE,2020
3764,11762,58,2,Moderate,OZONE,2020
3765,11763,58,2,Moderate,OZONE,2020
3766,11764,58,2,Moderate,OZONE,2020
3767,11765,58,2,Moderate,OZONE,2020
3768,11766,58,2,Moderate,OZONE,2020
3769,11767,58,2,Moderate,OZONE,2020
3770,11768,58,2,Moderate,OZONE,2020
3771,11769,58,2,Moderate,OZONE,2020
3772,11770,58,2,Moderate,OZONE,2020
3773,11771,58,2,Moderate,OZONE,2020
3774,11772,58,2,Moderate,OZONE,2020
3775,11776,58,2,Moderate,OZONE,2020
3776,11777,58,2,Moderate,OZONE,2020
3777,11778,58,2,Moderate,OZONE,2020
3778,11779,58,2,Moderate,OZONE,2020
3779,11780,58,2,Moderate,OZONE,2020
3780,11782,58,2,Moderate,OZONE,2020
3781,11783,58,2,Moderate,OZONE,2020
3782,11784,58,2,Moderate,OZONE,2020
3783,11786,58,2,Moderate,OZONE,2020
3784,11787,58,2,Moderate,OZONE,2020
3785,11788,58,2,Moderate,OZONE,2020
3786,11789,58,2,Moderate,OZONE,2020
3787,11790,58,2,Moderate,OZONE,2020
3788,11791,58,2,Moderate,OZONE,2020
3789,11792,58,2,Moderate,OZONE,2020
3790,11793,58,2,Moderate,OZONE,2020
3791,11794,58,2,Moderate,OZONE,2020
3792,11795,58,2,Moderate,OZONE,2020
3793,11796,58,2,Moderate,OZONE,2020
3794,11797,58,2,Moderate,OZONE,2020
3795,11798,58,2,Moderate,OZONE,2020
3796,11801,58,2,Moderate,OZONE,2020
3797,11803,58,2,Moderate,OZONE,2020
3798,11804,58,2,Moderate,OZONE,2020
3799,11901,58,2,Moderate,OZONE,2020
3800,11933,58,2,Moderate,OZONE,2020
3801,11934,58,2,Moderate,OZONE,2020
3802,11935,58,2,Moderate,OZONE,2020
3803,11937,58,2,Moderate,OZONE,2020
3804,11939,58,2,Moderate,OZONE,2020
3805,11940,58,2,Moderate,OZONE,2020
3806,11941,58,2,Moderate,OZONE,2020
3807,11942,58,2,Moderate,OZONE,2020
3808,11944,58,2,Moderate,OZONE,2020
3809,11946,58,2,Moderate,OZONE,2020
3810,11948,58,2,Moderate,OZONE,2020
3811,11949,58,2,Moderate,OZONE,2020
3812,11950,58,2,Moderate,OZONE,2020
3813,11951,58,2,Moderate,OZONE,2020
3814,11952,58,2,Moderate,OZONE,2020
3815,11953,58,2,Moderate,OZONE,2020
3816,11954,58,2,Moderate,OZONE,2020
3817,11955,58,2,Moderate,OZONE,2020
3818,11957,58,2,Moderate,OZONE,2020
3819,11958,58,2,Moderate,OZONE,2020
3820,11961,58,2,Moderate,OZONE,2020
3821,11963,58,2,Moderate,OZONE,2020
3822,11964,58,2,Moderate,OZONE,2020
3823,11965,58,2,Moderate,OZONE,2020
3824,11967,58,2,Moderate,OZONE,2020
3825,11968,58,2,Moderate,OZONE,2020
3826,11971,58,2,Moderate,OZONE,2020
3827,11976,58,2,Moderate,OZONE,2020
3828,11977,58,2,Moderate,OZONE,2020
3829,11978,58,2,Moderate,OZONE,2020
3830,11980,58,2,Moderate,OZONE,2020
3831,11003,58,2,Moderate,OZONE,2020
3832,11010,58,2,Moderate,OZONE,2020
3833,11020,58,2,Moderate,OZONE,2020
3834,11021,58,2,Moderate,OZONE,2020
3835,11023,58,2,Moderate,OZONE,2020
3836,11024,58,2,Moderate,OZONE,2020
3837,11030,58,2,Moderate,OZONE,2020
3838,11040,58,2,Moderate,OZONE,2020
3839,11042,58,2,Moderate,OZONE,2020
3840,11050,58,2,Moderate,OZONE,2020
3841,11501,58,2,Moderate,OZONE,2020
3842,11507,58,2,Moderate,OZONE,2020
3843,11509,58,2,Moderate,OZONE,2020
3844,11510,58,2,Moderate,OZONE,2020
3845,11514,58,2,Moderate,OZONE,2020
3846,11516,58,2,Moderate,OZONE,2020
3847,11518,58,2,Moderate,OZONE,2020
3848,11520,58,2,Moderate,OZONE,2020
3849,11530,58,2,Moderate,OZONE,2020
3850,11542,58,2,Moderate,OZONE,2020
3851,11545,58,2,Moderate,OZONE,2020
3852,11548,58,2,Moderate,OZONE,2020
